Timestamp,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
1772819947.9566844,-2,-13,-8,5,-6,-10,-5,-7,-6,-3,1,-3,-8,1,7,4,12,9,5,12,-1,-3,0,9,9,-2,3,15,-2,1,-3,-9
1772819947.9586375,-2,-13,-7,3,-7,-9,-7,-8,-6,-4,1,-4,-8,0,7,4,12,9,5,13,-1,-2,1,9,10,-2,3,16,-3,1,-3,-8
1772819947.9605906,-3,-13,-7,1,-7,-8,-8,-9,-5,-4,0,-4,-7,-1,6,4,12,9,5,13,-1,-1,2,9,11,-2,3,17,-2,2,-3,-8
1772819947.9625437,-4,-13,-6,-1,-7,-8,-10,-10,-4,-4,-1,-4,-6,-2,6,4,12,9,6,13,0,0,2,8,11,-2,2,17,-1,2,-3,-7
1772819947.9644969,-5,-13,-6,-3,-6,-7,-11,-10,-3,-4,-1,-4,-5,-3,6,4,12,9,6,13,0,1,3,8,12,-2,1,16,0,2,-3,-6
1772819947.96645,-5,-13,-7,-5,-6,-7,-12,-9,-2,-4,-2,-4,-4,-4,5,4,12,9,7,13,0,2,4,8,12,-2,0,15,2,1,-3,-5
1772819947.968403,-6,-13,-7,-6,-5,-6,-12,-9,-1,-4,-3,-4,-3,-5,4,4,11,9,7,13,0,3,4,8,11,-2,-1,13,4,1,-3,-4
1772819947.9703562,-7,-14,-8,-7,-4,-6,-12,-8,0,-3,-4,-4,-2,-6,3,3,10,8,7,13,0,4,5,8,11,-2,-1,11,6,1,-3,-2
1772819947.9723094,-7,-14,-8,-7,-3,-6,-11,-7,2,-3,-4,-5,-1,-8,2,2,9,7,7,12,0,5,5,8,10,-1,-2,9,8,1,-2,-1
1772819947.9742625,-6,-14,-8,-7,-2,-6,-10,-5,2,-3,-5,-5,-1,-9,1,1,8,6,7,11,-1,5,5,7,9,0,-2,7,10,2,-1,1
1772819947.9762156,-5,-13,-8,-6,0,-6,-9,-4,3,-2,-6,-6,-1,-10,-1,0,6,5,6,10,-1,6,5,7,9,2,-1,6,10,3,0,2
1772819947.9781687,-3,-13,-8,-5,1,-5,-7,-3,4,-2,-7,-6,-2,-12,-3,-2,5,4,5,9,-2,5,5,6,9,4,0,5,10,4,1,3
1772819947.9801219,-1,-13,-7,-4,2,-5,-6,-3,4,-3,-8,-7,-2,-13,-4,-4,3,2,4,8,-3,5,5,5,9,6,1,5,10,5,3,5
1772819947.982075,1,-12,-5,-2,3,-5,-4,-2,4,-3,-9,-8,-3,-14,-6,-6,1,1,3,6,-4,5,5,4,9,7,3,5,8,6,5,6
1772819947.984028,3,-12,-4,-1,4,-4,-4,-2,4,-4,-11,-9,-4,-14,-7,-7,0,0,2,5,-4,4,5,4,9,9,5,6,6,6,6,7
1772819947.9859812,5,-12,-3,0,5,-4,-4,-2,3,-4,-12,-10,-4,-14,-8,-8,-1,-1,2,5,-4,4,5,3,10,10,6,7,4,7,7,7
1772819947.9879344,7,-12,-2,1,5,-3,-4,-2,3,-5,-14,-10,-5,-14,-9,-9,-2,-1,1,5,-3,4,5,3,10,11,8,8,2,7,7,7
1772819947.9898875,8,-12,-1,2,4,-2,-5,-2,2,-6,-15,-10,-5,-14,-9,-10,-2,-1,1,5,-3,3,6,3,11,11,9,9,0,7,8,7
1772819947.9918406,8,-12,0,3,4,-2,-6,-3,2,-6,-16,-10,-5,-13,-9,-10,-2,-1,2,5,-1,3,6,4,11,11,9,10,-1,6,7,6
1772819947.9937937,8,-12,0,3,3,-1,-8,-3,1,-7,-17,-9,-5,-11,-9,-10,-2,0,3,6,0,3,6,5,11,10,9,11,-2,5,7,6
1772819947.9957469,8,-11,0,3,2,0,-9,-3,0,-7,-18,-9,-4,-10,-8,-10,-2,0,3,6,1,3,6,6,11,8,8,11,-2,4,6,4
1772819947.9977,7,-10,-1,3,1,0,-10,-4,0,-7,-18,-8,-4,-8,-7,-10,-2,0,4,7,3,3,6,8,11,7,7,11,-1,3,5,3
1772819947.999653,5,-8,-2,3,0,1,-11,-4,-1,-6,-18,-6,-4,-6,-6,-10,-2,0,5,7,4,3,6,9,11,5,6,11,0,2,3,2
1772819948.0016062,4,-6,-3,2,-1,1,-10,-4,-1,-5,-17,-5,-4,-3,-5,-10,-3,0,5,6,5,3,6,11,11,3,4,10,2,1,2,0
1772819948.0035594,2,-4,-4,2,-1,1,-9,-3,-2,-5,-15,-3,-3,-1,-4,-9,-3,-1,5,6,5,2,6,11,10,2,3,9,4,-1,2,-1
1772819948.0055125,0,-1,-4,1,-2,2,-8,-3,-2,-4,-14,-2,-4,2,-2,-9,-4,-2,5,5,5,2,5,12,10,1,2,9,6,-2,1,-3
1772819948.0074656,-1,1,-4,1,-2,2,-6,-3,-2,-2,-11,0,-4,4,0,-9,-5,-3,4,3,4,1,4,11,9,0,1,8,7,-3,1,-4
1772819948.0094187,-2,3,-3,0,-3,2,-3,-2,-3,-1,-8,1,-4,6,1,-8,-6,-5,3,2,3,0,3,10,8,-1,0,7,9,-4,0,-5
1772819948.0113719,-2,4,-2,0,-3,2,0,-2,-3,0,-5,3,-5,9,3,-8,-7,-6,2,0,1,-1,2,8,7,-2,-1,7,10,-4,0,-6
1772819948.013325,-2,4,-1,-1,-3,2,3,-2,-3,1,-2,4,-6,11,5,-7,-8,-7,0,-1,-1,-3,1,7,6,-2,-1,7,10,-4,0,-6
1772819948.015278,-2,3,1,-1,-3,3,6,-1,-3,2,1,5,-7,12,6,-6,-8,-8,-2,-2,-3,-4,0,4,5,-2,-2,7,10,-4,0,-7
1772819948.0172312,-1,1,3,-1,-3,3,8,-1,-3,3,3,5,-7,14,8,-5,-7,-9,-3,-4,-5,-5,-2,2,3,-2,-2,7,9,-4,0,-7
1772819948.0191844,-1,-2,5,-1,-3,3,9,0,-4,3,6,6,-8,15,10,-3,-6,-9,-4,-4,-7,-6,-3,1,2,-2,-2,7,9,-3,0,-7
1772819948.0211375,0,-5,7,-1,-3,4,10,0,-4,3,7,6,-9,15,11,-1,-5,-8,-5,-5,-9,-7,-4,-1,1,-2,-3,8,7,-2,0,-7
1772819948.0230906,1,-9,8,-1,-3,4,10,0,-4,3,8,6,-9,16,13,1,-3,-7,-6,-5,-11,-8,-6,-2,0,-1,-3,8,6,-1,0,-6
1772819948.0250437,1,-13,9,0,-3,4,9,1,-4,3,9,5,-9,15,14,2,-1,-6,-6,-4,-12,-8,-6,-3,0,-1,-3,8,4,1,0,-6
1772819948.0269969,2,-16,9,1,-3,4,8,1,-4,2,8,4,-10,15,15,4,1,-4,-6,-4,-13,-8,-7,-3,-1,0,-4,8,3,2,-1,-5
1772819948.02895,2,-19,9,1,-3,4,6,1,-4,1,7,3,-9,14,15,5,3,-2,-5,-3,-13,-8,-7,-3,0,0,-4,8,2,3,-1,-5
1772819948.030903,2,-20,8,2,-3,4,4,1,-4,0,6,2,-9,12,15,7,5,0,-4,-2,-13,-8,-7,-3,0,1,-4,7,1,4,-1,-4
1772819948.0328562,1,-21,7,1,-3,3,2,1,-4,-1,4,1,-9,11,15,8,7,2,-3,-1,-12,-7,-6,-2,1,1,-4,6,0,5,-2,-4
1772819948.0348094,1,-21,5,1,-3,2,0,1,-4,-1,2,0,-8,9,14,8,8,4,-2,0,-10,-6,-5,-2,2,2,-3,5,0,5,-2,-3
1772819948.0367625,1,-20,4,0,-3,1,-1,1,-4,-2,0,0,-7,8,14,8,9,5,0,1,-9,-5,-4,-1,4,2,-3,4,-1,5,-2,-3
1772819948.0387156,0,-18,2,-1,-3,0,-2,0,-4,-3,-2,-1,-6,6,12,8,10,6,1,2,-7,-4,-3,0,5,2,-2,3,-1,5,-2,-2
1772819948.0406687,0,-16,0,-3,-3,-2,-3,-1,-4,-4,-4,-2,-5,5,11,8,10,7,3,3,-4,-3,-2,1,6,2,-2,1,-2,5,-2,-2
1772819948.0426219,0,-14,-1,-4,-3,-3,-3,-1,-4,-4,-6,-3,-4,3,9,8,10,8,4,3,-2,-2,0,2,8,2,-1,0,-2,4,-2,-2
1772819948.044575,-1,-12,-2,-6,-3,-5,-3,-2,-4,-5,-7,-3,-3,1,8,7,10,8,5,4,0,-1,1,3,8,2,-1,0,-3,4,-2,-2
1772819948.046528,-1,-10,-3,-8,-3,-6,-2,-3,-4,-5,-8,-4,-3,0,6,6,9,8,6,5,2,0,3,5,9,2,0,0,-3,4,-2,-2
1772819948.0484812,-1,-8,-3,-9,-3,-7,-2,-4,-4,-5,-8,-4,-2,-2,4,5,9,8,7,5,4,1,4,6,9,2,0,0,-3,5,-1,-2
1772819948.0504344,-2,-7,-2,-10,-2,-7,-2,-4,-4,-5,-8,-5,-2,-3,2,3,8,8,7,6,5,1,4,7,9,1,0,1,-2,5,-1,-1
1772819948.0523875,-2,-6,-1,-10,-2,-8,-2,-5,-4,-5,-8,-5,-2,-4,1,2,7,7,7,6,6,1,5,8,8,1,0,2,-2,6,0,-1
1772819948.0543406,-2,-5,0,-11,-2,-7,-2,-5,-4,-5,-7,-6,-2,-5,-1,0,6,6,6,7,7,1,5,9,8,1,0,4,-1,6,0,-1
1772819948.0562937,-2,-4,1,-11,-1,-7,-2,-4,-4,-5,-7,-7,-2,-7,-3,-1,5,5,6,7,7,1,5,10,7,1,0,5,0,7,1,-1
1772819948.0582469,-2,-4,3,-11,-1,-6,-2,-4,-5,-5,-6,-7,-3,-8,-4,-3,4,4,5,7,7,0,4,11,7,1,1,7,1,8,2,-1
1772819948.0602,-2,-3,5,-11,0,-5,-2,-3,-5,-5,-6,-8,-4,-8,-5,-5,2,3,4,8,6,0,4,11,7,1,1,9,2,9,2,-1
1772819948.062153,-1,-3,6,-11,0,-4,-3,-3,-5,-5,-5,-9,-4,-9,-7,-7,1,3,4,8,6,-1,4,11,7,2,1,10,3,9,3,-1
1772819948.0641062,-1,-4,7,-11,0,-3,-3,-2,-5,-5,-5,-9,-5,-10,-8,-9,0,2,3,9,5,-1,3,11,7,3,1,11,4,10,4,-1
1772819948.0660594,0,-4,8,-12,1,-2,-3,-1,-5,-5,-5,-10,-6,-11,-9,-10,-1,1,3,9,5,-1,3,11,7,3,2,12,5,10,4,0
1772819948.0680125,1,-5,8,-13,1,-1,-3,-1,-5,-5,-6,-10,-6,-11,-10,-12,-2,0,2,9,5,-1,4,11,8,4,2,13,6,10,5,0
1772819948.0699656,2,-7,7,-14,1,0,-3,-1,-4,-6,-6,-10,-7,-11,-11,-13,-2,0,2,10,5,-1,4,10,8,5,3,13,8,10,5,1
1772819948.0719187,3,-9,7,-15,2,0,-3,0,-4,-6,-7,-10,-7,-12,-12,-14,-3,0,3,10,5,0,5,10,9,7,4,14,9,10,5,2
1772819948.0738719,4,-12,6,-16,2,1,-3,0,-4,-6,-9,-10,-7,-12,-12,-15,-3,-1,3,11,6,1,5,9,9,8,4,14,10,10,6,3
1772819948.075825,6,-15,4,-17,2,1,-3,0,-3,-6,-10,-10,-7,-12,-13,-15,-3,-1,3,11,6,2,6,8,9,9,5,14,11,9,6,4
1772819948.077778,7,-18,3,-18,2,1,-3,0,-2,-7,-11,-10,-6,-12,-13,-15,-4,-1,4,10,6,3,7,7,9,11,5,13,13,8,6,4
1772819948.0797312,7,-21,1,-18,2,2,-3,0,-1,-7,-12,-9,-6,-11,-13,-15,-4,-1,4,10,6,4,8,6,8,12,5,13,14,8,6,5
1772819948.0816844,8,-23,0,-19,3,2,-3,0,0,-7,-13,-8,-5,-10,-13,-15,-4,-1,4,9,6,5,8,5,8,13,5,12,15,7,6,6
1772819948.0836375,9,-25,-1,-19,3,2,-3,0,0,-6,-13,-7,-5,-9,-12,-14,-4,-1,4,8,6,6,8,3,7,13,5,11,15,6,6,7
1772819948.0855906,9,-26,-2,-19,3,2,-3,0,1,-6,-13,-6,-4,-7,-11,-13,-4,-1,4,7,5,6,8,2,6,13,5,10,14,5,6,7
1772819948.0875437,9,-26,-2,-19,3,2,-3,0,2,-5,-12,-4,-3,-5,-10,-12,-4,-1,4,5,5,7,8,0,6,13,4,8,12,4,5,7
1772819948.0894969,9,-25,-2,-19,3,2,-3,1,3,-4,-11,-2,-2,-2,-8,-10,-4,-1,3,4,4,7,7,-1,5,12,4,6,10,4,5,7
1772819948.09145,8,-24,-2,-20,2,2,-3,1,4,-2,-9,0,-1,1,-5,-8,-4,-1,3,3,3,6,6,-3,5,11,3,4,6,3,4,7
1772819948.093403,7,-21,-1,-21,2,2,-3,2,4,-1,-6,3,0,4,-2,-6,-4,-2,2,1,2,6,5,-4,4,10,2,2,2,3,2,6
1772819948.0953562,6,-18,0,-22,1,2,-2,2,5,1,-4,5,1,7,0,-4,-4,-2,1,0,2,5,4,-5,4,8,1,-1,-2,3,1,5
1772819948.0973094,4,-15,0,-23,0,1,-2,3,5,2,-1,7,2,10,3,-2,-4,-3,0,-1,1,4,3,-5,4,6,0,-3,-6,3,0,3
1772819948.0992625,2,-11,1,-25,-1,1,-2,3,5,3,2,9,3,13,6,1,-3,-4,0,-1,1,3,2,-5,4,4,0,-5,-10,3,-1,2
1772819948.1012156,0,-7,2,-26,-1,0,-2,3,4,5,5,11,3,16,9,2,-3,-5,-1,-2,0,2,1,-4,3,2,-1,-6,-12,3,-2,0
1772819948.1031687,-3,-4,3,-26,-2,0,-2,3,4,5,8,12,4,18,11,4,-3,-5,-2,-2,0,1,0,-2,3,0,-2,-7,-14,3,-3,-1
1772819948.1051219,-5,-1,3,-26,-3,0,-2,3,3,6,10,13,4,19,12,5,-3,-6,-3,-3,0,0,0,0,3,-2,-3,-7,-14,3,-4,-3
1772819948.107075,-6,1,4,-25,-3,0,-2,2,2,6,11,13,4,19,13,6,-3,-7,-3,-3,0,-1,-1,2,3,-3,-3,-7,-12,3,-4,-4
1772819948.109028,-8,2,4,-24,-3,0,-2,2,1,5,12,12,3,19,13,7,-3,-7,-4,-3,-1,-2,-1,4,3,-4,-3,-6,-10,3,-3,-6
1772819948.1109812,-9,3,3,-21,-3,0,-3,1,0,4,12,11,3,18,13,7,-3,-7,-4,-4,-1,-3,-1,6,3,-5,-3,-4,-6,3,-3,-6
1772819948.1129344,-9,2,3,-18,-3,1,-3,1,-1,3,11,9,2,16,12,7,-3,-7,-5,-4,-1,-3,-2,7,3,-5,-3,-2,-3,3,-2,-7
1772819948.1148875,-9,1,2,-15,-2,1,-4,0,-2,1,10,7,1,14,11,6,-3,-7,-5,-4,-2,-3,-2,8,3,-4,-2,0,1,3,0,-7
1772819948.1168406,-8,-1,1,-12,-1,1,-5,0,-2,-1,9,5,1,12,10,6,-3,-7,-5,-4,-3,-3,-2,9,3,-4,-1,2,4,3,1,-6
1772819948.1187937,-7,-4,0,-9,0,2,-5,0,-3,-3,7,3,0,9,8,5,-3,-6,-5,-4,-4,-3,-1,9,3,-2,0,4,7,4,3,-6
1772819948.1207469,-6,-6,-1,-7,1,2,-5,0,-3,-4,5,1,-1,6,7,4,-2,-5,-5,-4,-5,-3,-1,9,3,-1,1,6,8,4,4,-5
1772819948.1227,-4,-8,-2,-6,2,2,-5,0,-3,-6,4,-1,-1,4,5,4,-2,-4,-4,-4,-5,-2,-1,9,4,0,3,8,9,5,5,-3
1772819948.124653,-2,-10,-3,-6,2,2,-4,0,-3,-7,2,-3,-1,1,4,3,-1,-3,-4,-3,-6,-2,-1,8,4,2,4,9,10,6,6,-2
1772819948.1266062,0,-11,-3,-8,3,1,-3,0,-3,-8,1,-5,-1,-1,2,3,-1,-2,-3,-2,-6,-1,-1,8,4,3,5,9,10,7,6,-1
1772819948.1285594,2,-12,-4,-10,3,0,-1,0,-3,-9,0,-7,-1,-4,1,2,0,-1,-3,-1,-6,-1,-1,7,4,4,5,9,9,9,6,0
1772819948.1305125,4,-12,-4,-14,2,0,0,0,-3,-9,0,-8,-1,-6,1,2,1,0,-2,0,-6,0,-1,7,5,5,5,9,9,10,6,1
1772819948.1324656,6,-11,-3,-18,1,-1,2,0,-3,-9,-1,-9,-1,-7,0,1,2,1,-1,2,-6,0,0,7,5,5,5,9,9,11,5,1
1772819948.1344187,7,-10,-2,-23,0,-2,4,-1,-3,-9,-1,-9,-2,-8,0,1,3,1,0,3,-5,0,0,8,5,5,5,8,9,11,3,1
1772819948.1363719,8,-8,-1,-27,-1,-2,6,-1,-4,-9,0,-10,-2,-9,-1,1,4,2,1,5,-3,0,0,8,5,4,5,8,9,11,2,0
1772819948.138325,9,-5,0,-31,-3,-2,7,-2,-4,-8,0,-10,-2,-10,-1,0,4,3,2,7,-2,-1,0,8,5,4,4,7,10,10,1,-1
1772819948.140278,10,-3,2,-34,-4,-2,8,-3,-5,-7,0,-10,-3,-10,-1,0,5,3,3,9,0,-1,0,8,5,3,3,6,11,9,-1,-2
1772819948.1422312,10,-1,3,-35,-5,-2,7,-3,-6,-7,1,-10,-3,-10,-1,-1,5,3,3,10,2,-1,1,9,6,2,3,6,11,7,-2,-3
1772819948.1441844,9,1,5,-36,-6,-1,6,-4,-7,-6,1,-10,-4,-10,-1,-1,6,3,4,11,4,-2,1,9,6,2,3,6,11,6,-3,-4
1772819948.1461375,8,2,6,-35,-7,-1,5,-4,-8,-5,1,-9,-4,-9,-1,-2,5,3,4,12,5,-2,2,9,7,1,3,6,11,4,-3,-4
1772819948.1480906,7,3,6,-33,-7,0,2,-4,-8,-5,1,-9,-5,-9,-1,-3,5,3,4,13,7,-2,2,9,8,1,4,7,10,2,-3,-5
1772819948.1500437,6,4,6,-31,-6,0,-1,-4,-8,-5,0,-9,-5,-8,-2,-3,4,2,4,12,8,-2,3,9,9,1,4,8,9,1,-3,-4
1772819948.1519969,5,4,6,-27,-5,1,-3,-3,-8,-4,-1,-8,-6,-8,-2,-4,3,1,4,12,9,-2,3,9,10,2,5,9,6,1,-2,-4
1772819948.15395,3,4,5,-24,-4,1,-6,-2,-8,-4,-3,-8,-6,-7,-3,-5,2,0,3,11,10,-2,4,10,10,2,6,10,4,1,-1,-3
1772819948.155903,2,4,4,-21,-3,1,-8,-1,-7,-4,-5,-7,-5,-7,-4,-6,0,-1,3,10,10,-2,4,11,11,2,6,10,1,2,0,-2
1772819948.1578562,1,4,3,-18,-1,0,-10,1,-6,-3,-7,-7,-5,-7,-4,-7,-2,-2,2,8,10,-2,4,11,11,3,6,11,-1,4,1,-1
1772819948.1598094,0,4,2,-16,0,0,-10,3,-5,-3,-8,-6,-4,-6,-5,-7,-3,-3,2,6,10,-1,4,12,11,3,6,12,-3,6,1,1
1772819948.1617625,0,3,0,-15,1,0,-9,4,-4,-2,-10,-5,-3,-5,-6,-8,-5,-4,1,4,9,-1,4,12,10,3,6,12,-5,8,1,2
1772819948.1637156,0,3,-1,-14,2,-1,-7,5,-3,-2,-11,-4,-2,-4,-6,-9,-6,-5,1,2,9,0,4,13,9,2,5,11,-5,9,2,2
1772819948.1656687,1,2,-1,-15,2,-1,-5,6,-2,-1,-11,-3,-1,-3,-6,-9,-8,-5,0,0,8,0,3,13,8,1,4,11,-5,10,1,3
1772819948.1676219,1,2,-2,-16,2,0,-2,7,-1,0,-10,-2,0,-2,-5,-9,-9,-6,0,-2,8,0,2,12,6,1,2,10,-4,11,1,3
1772819948.169575,2,1,-2,-18,2,0,2,7,0,1,-9,-1,2,0,-4,-9,-10,-6,0,-4,7,0,2,12,5,-1,1,10,-2,11,0,2
1772819948.171528,3,0,-2,-21,1,1,6,7,0,2,-7,1,3,2,-3,-8,-10,-7,0,-5,6,0,1,10,3,-1,0,9,0,10,-1,2
1772819948.1734812,4,-2,-1,-23,0,2,9,6,0,2,-4,2,3,4,-1,-8,-11,-7,0,-7,5,0,0,9,2,-2,-1,8,2,8,-2,1
1772819948.1754344,5,-3,-1,-26,-1,4,12,5,0,3,-1,4,4,7,1,-7,-11,-7,0,-8,4,-1,0,8,1,-3,-2,7,4,6,-3,0
1772819948.1773875,5,-4,0,-28,-3,6,15,4,0,4,2,5,4,9,3,-6,-11,-7,-1,-9,3,-1,-1,6,0,-3,-2,7,5,4,-3,-1
1772819948.1793406,6,-6,1,-29,-4,7,16,3,-1,5,6,7,4,11,5,-5,-11,-8,-1,-10,2,-2,-2,4,0,-3,-2,6,6,2,-4,-2
1772819948.1812937,6,-7,3,-31,-4,9,17,2,-1,5,9,8,4,13,7,-3,-11,-8,-2,-11,0,-3,-2,3,-1,-3,-2,6,6,0,-4,-3
1772819948.1832469,6,-8,4,-31,-5,10,17,2,-1,6,13,9,4,14,8,-2,-11,-9,-3,-12,-2,-3,-3,1,-1,-3,-2,5,6,-2,-4,-3
1772819948.1852,5,-8,5,-31,-5,11,17,2,-1,7,15,10,3,15,10,-1,-10,-9,-4,-13,-4,-4,-4,0,-2,-3,-2,4,6,-3,-4,-3
1772819948.187153,5,-7,6,-30,-4,12,16,3,-1,8,17,10,2,16,11,0,-10,-10,-6,-14,-6,-5,-4,-1,-3,-3,-2,3,5,-3,-4,-3
1772819948.1891062,5,-6,8,-28,-4,12,15,3,0,8,19,11,1,17,12,1,-10,-10,-7,-14,-8,-6,-6,-2,-3,-3,-2,2,4,-3,-3,-2
1772819948.1910594,5,-5,8,-26,-3,13,14,4,0,9,20,11,1,17,13,2,-9,-11,-8,-14,-10,-7,-7,-3,-4,-3,-2,1,3,-3,-3,-2
1772819948.1930125,4,-3,9,-24,-2,13,13,6,1,9,20,11,0,16,14,3,-9,-11,-9,-14,-12,-7,-8,-4,-5,-4,-3,-1,3,-3,-3,-1
1772819948.1949656,4,-1,9,-21,-1,12,12,7,1,10,20,10,-1,16,14,4,-8,-11,-10,-14,-13,-7,-8,-4,-5,-5,-4,-2,2,-2,-3,0
1772819948.1969187,4,0,9,-18,0,12,11,7,1,9,19,10,-1,15,14,4,-7,-11,-10,-13,-14,-7,-9,-4,-5,-5,-4,-4,1,-2,-3,0
1772819948.1988719,3,1,8,-15,1,11,10,8,2,9,18,9,-1,14,13,5,-6,-10,-10,-12,-14,-7,-9,-4,-5,-6,-5,-5,0,-2,-3,1
1772819948.200825,2,1,7,-12,1,11,8,8,2,8,17,9,-1,12,13,5,-5,-9,-9,-10,-13,-6,-9,-3,-3,-6,-5,-7,-1,-2,-3,1
1772819948.202778,1,1,5,-10,1,10,7,7,2,7,15,8,-1,11,12,5,-4,-7,-8,-8,-12,-6,-8,-2,-2,-7,-5,-8,-2,-2,-4,1
1772819948.2047312,0,0,4,-8,0,9,6,6,1,6,14,7,0,9,12,5,-2,-6,-6,-6,-10,-5,-7,-1,0,-7,-4,-9,-3,-2,-4,1
1772819948.2066844,-1,-2,2,-8,-1,8,4,5,1,4,12,5,1,8,11,5,-1,-4,-4,-4,-8,-3,-5,1,2,-6,-3,-9,-4,-1,-4,1
1772819948.2086375,-2,-4,0,-8,-2,6,3,3,0,2,11,4,1,6,10,5,1,-3,-2,-1,-6,-2,-3,4,4,-6,-3,-9,-5,-1,-5,0
1772819948.2105906,-3,-6,-1,-9,-3,5,2,1,-1,0,9,3,2,5,9,5,2,-1,0,1,-3,-1,-1,6,6,-5,-2,-8,-6,0,-5,0
1772819948.2125437,-4,-8,-2,-11,-5,4,1,-1,-2,-2,7,2,3,4,8,5,3,1,3,3,-1,0,1,8,7,-4,-1,-7,-6,0,-5,0
1772819948.2144969,-5,-10,-3,-14,-6,3,0,-3,-3,-3,5,1,3,2,7,5,4,2,4,5,2,1,3,11,8,-3,0,-6,-6,1,-5,-1
1772819948.21645,-5,-11,-3,-18,-7,2,-1,-5,-3,-5,3,0,3,1,6,4,5,3,6,7,4,2,4,13,8,-2,0,-4,-6,2,-5,-1
1772819948.218403,-5,-11,-2,-21,-7,1,-1,-6,-4,-5,2,-1,3,1,5,4,6,4,7,9,6,2,5,14,7,-1,0,-2,-5,3,-5,-1
1772819948.2203562,-4,-11,-1,-24,-7,0,-1,-7,-5,-6,0,-2,3,0,5,3,6,4,8,9,7,2,6,15,6,0,0,0,-4,4,-5,-1
1772819948.2223094,-3,-10,0,-27,-7,-1,-1,-7,-5,-6,-1,-3,3,0,4,3,6,4,8,10,8,2,6,15,5,0,0,2,-2,5,-5,-1
1772819948.2242625,-1,-9,1,-29,-7,-2,0,-6,-5,-6,-3,-3,2,-1,4,2,5,4,8,9,8,2,5,15,3,1,0,4,0,5,-4,-1
1772819948.2262156,0,-8,2,-30,-6,-2,0,-5,-5,-5,-4,-3,1,-1,3,1,4,3,7,8,8,2,5,13,2,1,-1,6,1,5,-4,0
1772819948.2281687,2,-7,3,-30,-5,-3,1,-4,-5,-5,-4,-3,1,0,3,0,3,2,7,7,7,1,4,12,1,2,-1,7,3,5,-3,0
1772819948.2301219,4,-6,3,-29,-4,-3,1,-3,-4,-4,-5,-3,0,0,2,-2,1,1,6,5,6,1,3,9,1,2,-1,8,5,5,-2,1
1772819948.232075,5,-5,3,-28,-2,-3,2,-1,-3,-3,-5,-3,0,0,2,-3,-1,0,4,4,5,1,3,7,1,2,0,9,6,4,-2,1
1772819948.234028,6,-4,3,-25,-1,-2,3,1,-3,-3,-5,-3,0,0,1,-4,-2,-2,3,1,3,0,2,4,1,2,0,9,7,4,-1,2
1772819948.2359812,7,-4,3,-23,0,-2,3,2,-2,-2,-4,-2,0,1,1,-5,-4,-3,2,-1,2,0,2,0,1,3,1,9,9,3,0,3
1772819948.2379344,7,-4,2,-20,1,-1,4,4,-1,-1,-4,-2,0,1,0,-6,-6,-4,1,-2,1,0,1,-3,2,3,1,9,9,3,0,3
1772819948.2398875,6,-4,1,-18,2,0,4,5,0,-1,-3,-1,1,1,0,-7,-7,-5,0,-4,-1,1,1,-5,3,3,1,8,10,3,1,4
1772819948.2418406,5,-4,1,-16,2,0,4,6,2,0,-2,0,2,2,-1,-7,-9,-6,0,-5,-2,1,1,-8,3,3,2,7,10,3,1,4
1772819948.2437937,4,-4,0,-15,2,1,5,7,3,0,-2,1,3,2,-1,-7,-10,-7,0,-6,-3,1,1,-9,4,3,1,6,10,3,1,5
1772819948.2457469,2,-3,-1,-14,2,2,5,8,4,1,-1,2,4,2,-1,-7,-10,-7,-1,-7,-4,2,1,-10,4,3,1,5,10,3,1,5
1772819948.2477,0,-2,-2,-14,2,3,5,8,4,1,-1,3,5,3,-1,-7,-10,-7,-1,-7,-4,2,1,-10,4,3,1,3,9,3,1,5
1772819948.249653,-1,-1,-2,-14,2,3,5,8,5,2,-1,4,6,3,-2,-7,-10,-7,-1,-8,-4,3,1,-10,3,3,0,2,8,3,1,5
1772819948.2516062,-3,1,-2,-15,2,3,5,8,6,2,-2,4,7,3,-2,-6,-10,-7,0,-8,-4,3,1,-9,3,2,0,1,6,3,0,6
1772819948.2535594,-4,2,-3,-16,2,2,5,8,6,2,-2,5,7,4,-2,-6,-10,-6,0,-8,-3,4,2,-7,2,2,0,0,4,3,0,6
1772819948.2555125,-4,3,-3,-17,2,1,5,7,6,2,-3,5,7,4,-2,-5,-10,-6,0,-8,-3,4,2,-5,2,2,0,-1,1,4,0,6
1772819948.2574656,-4,4,-3,-17,2,0,4,7,6,2,-3,6,7,4,-1,-5,-10,-7,0,-8,-2,4,3,-3,2,3,1,-1,-1,4,0,7
1772819948.2594187,-3,5,-3,-18,2,-1,3,6,5,2,-3,5,6,5,-1,-4,-10,-7,-1,-8,-1,4,3,0,2,3,1,-1,-4,4,0,7
1772819948.2613719,-2,5,-3,-18,3,-2,2,4,5,1,-4,5,6,5,-1,-4,-10,-8,-1,-8,0,4,4,3,2,4,3,-1,-6,4,1,8
1772819948.263325,0,4,-3,-18,3,-3,1,3,4,1,-4,5,5,5,-1,-5,-11,-9,-1,-8,0,4,4,5,2,5,4,0,-7,5,2,8
